index,term,TF,IDF,TF-IDF
12587,soltara,0.000006,1.871802,0.000012
12588,soltarlos,0.000006,1.871802,0.000012
12589,soltaron,0.000013,1.871802,0.000024
12590,soltarse,0.000019,1.871802,0.000036
12591,soltasen,0.000006,1.871802,0.000012
12592,solte,0.000006,1.871802,0.000012
12593,soltero,0.000006,1.871802,0.000012
12594,solteros,0.000013,1.871802,0.000024
12595,solto,0.000052,1.871802,0.000097
12596,soltura,0.000013,1.871802,0.000024
12597,solution,0.000000,1.178655,0.000000
12598,solutions,0.000000,1.466337,0.000000
12599,solved,0.000000,1.178655,0.000000
12600,sombra,0.000090,1.871802,0.000169
12601,sombras,0.000006,1.871802,0.000012
12602,sombrero,0.000013,1.871802,0.000024
12603,sombri,0.000006,1.871802,0.000012
12604,some,0.000000,0.955511,0.000000
12605,somebody,0.000000,1.871802,0.000000
12606,someday,0.000000,1.871802,0.000000
12607,somehow,0.000000,1.178655,0.000000
12608,someone,0.000000,1.178655,0.000000
12609,something,0.000000,0.080043,0.000000
12610,sometime,0.000000,1.871802,0.000000
12611,sometimes,0.000000,1.178655,0.000000
12612,somewhat,0.000000,1.871802,0.000000
12613,somewhere,0.000000,1.871802,0.000000
12614,son,0.001231,1.871802,0.002305
12615,sonaba,0.000026,1.871802,0.000048
12616,sonaban,0.000013,1.871802,0.000024
12617,sonante,0.000006,1.871802,0.000012
12618,sonarse,0.000006,1.871802,0.000012
12619,sones,0.000006,1.871802,0.000012
12620,soneto,0.000103,1.871802,0.000193
12621,sonetos,0.000026,1.871802,0.000048
12622,sono,0.000013,1.871802,0.000024
12623,sonoro,0.000006,1.871802,0.000012
12624,sonrei,0.000006,1.871802,0.000012
12625,sonrieron,0.000006,1.871802,0.000012
12626,soon,0.000000,0.955511,0.000000
12627,sopa,0.000006,1.871802,0.000012
12628,soplar,0.000013,1.871802,0.000024
12629,sorda,0.000006,1.871802,0.000012
12630,sordo,0.000013,1.871802,0.000024
12631,sorry,0.000000,1.871802,0.000000
12632,sortija,0.000006,1.871802,0.000012
12633,sos,0.000006,1.871802,0.000012
12634,sose,0.000019,1.871802,0.000036
12635,sosega,0.000013,1.871802,0.000024
12636,sosegada,0.000039,1.871802,0.000072
12637,sosegadamente,0.000013,1.871802,0.000024
12638,sosegadas,0.000006,1.871802,0.000012
12639,sosegado,0.000045,1.871802,0.000084
12640,sosegados,0.000026,1.871802,0.000048
12641,sosegar,0.000013,1.871802,0.000024
12642,sosegaron,0.000006,1.871802,0.000012
12643,sosegarse,0.000013,1.871802,0.000024
12644,sosegase,0.000013,1.871802,0.000024
12645,sosegasen,0.000006,1.871802,0.000012
12646,sosego,0.000019,1.871802,0.000036
12647,sosegose,0.000006,1.871802,0.000012
12648,sosegue,0.000006,1.871802,0.000012
12649,sosela,0.000013,1.871802,0.000024
12650,soseme,0.000006,1.871802,0.000012
12651,sosie,0.000019,1.871802,0.000036
12652,sosiego,0.000148,1.871802,0.000278
12653,sosiegue,0.000019,1.871802,0.000036
12654,sosieguen,0.000006,1.871802,0.000012
12655,soslayo,0.000006,1.871802,0.000012
12656,sospecha,0.000077,1.871802,0.000145
12657,sospechaba,0.000013,1.871802,0.000024
12658,sospechar,0.000006,1.871802,0.000012
12659,sospechas,0.000058,1.871802,0.000109
12660,sospechosa,0.000006,1.871802,0.000012
12661,sospechosos,0.000006,1.871802,0.000012
12662,sospirara,0.000006,1.871802,0.000012
12663,sospiro,0.000006,1.871802,0.000012
12664,sospiros,0.000006,1.871802,0.000012
12665,sostener,0.000006,1.871802,0.000012
12666,sostenerme,0.000013,1.871802,0.000024
12667,sostengo,0.000006,1.871802,0.000012
12668,sosteni,0.000032,1.871802,0.000060
12669,sostuvo,0.000006,1.871802,0.000012
12670,sotana,0.000013,1.871802,0.000024
12671,sotavento,0.000006,1.871802,0.000012
12672,sotil,0.000006,1.871802,0.000012
12673,sotilmente,0.000006,1.871802,0.000012
12674,sought,0.000000,1.871802,0.000000
12675,sound,0.000000,0.485508,0.000000
12676,speaking,0.000000,1.871802,0.000000
12677,specific,0.000000,1.871802,0.000000
12678,specified,0.000000,1.871802,0.000000
12679,specify,0.000000,1.871802,0.000000
12680,specifying,0.000000,1.871802,0.000000
12681,sped,0.000148,1.871802,0.000278
12682,speda,0.000026,1.871802,0.000048
12683,spedes,0.000064,1.871802,0.000121
12684,speed,0.000000,1.466337,0.000000
12685,spera,0.000026,1.871802,0.000048
12686,speras,0.000006,1.871802,0.000012
12687,spero,0.000064,1.871802,0.000121
12688,speros,0.000026,1.871802,0.000048
12689,splash,0.000000,0.262364,0.000000
12690,spread,0.000000,0.367725,0.000000
12691,spreading,0.000000,1.871802,0.000000
12692,sr,0.000006,1.871802,0.000012
12693,sta,0.000219,1.871802,0.000410
12694,stained,0.000000,1.466337,0.000000
12695,stame,0.000013,1.871802,0.000024
12696,stand,0.000000,1.871802,0.000000
12697,standing,0.000000,1.871802,0.000000
12698,stared,0.000000,0.955511,0.000000
12699,staring,0.000000,1.871802,0.000000
12700,start,0.000000,1.871802,0.000000
12701,started,0.000000,0.773190,0.000000
12702,starting,0.000000,1.871802,0.000000
12703,startle,0.000000,1.871802,0.000000
12704,startled,0.000000,1.871802,0.000000
12705,startling,0.000000,1.871802,0.000000
12706,stas,0.000097,1.871802,0.000181
12707,state,0.000006,1.871802,0.000012
12708,stationed,0.000000,1.871802,0.000000
12709,stay,0.000000,1.871802,0.000000
12710,stayed,0.000000,0.955511,0.000000
12711,ste,0.000297,1.871802,0.000555
12712,steady,0.000000,0.485508,0.000000
12713,steis,0.000039,1.871802,0.000072
12714,stela,0.000006,1.871802,0.000012
12715,stelo,0.000006,1.871802,0.000012
12716,steme,0.000006,1.871802,0.000012
12717,step,0.000000,0.167054,0.000000
12718,stepped,0.000000,0.773190,0.000000
12719,steps,0.000000,1.466337,0.000000
12720,stes,0.000013,1.871802,0.000024
12721,stesos,0.000006,1.871802,0.000012
12722,stianesca,0.000006,1.871802,0.000012
12723,stica,0.000013,1.871802,0.000024
12724,sticas,0.000026,1.871802,0.000048
12725,stico,0.000032,1.871802,0.000060
12726,sticos,0.000026,1.871802,0.000048
12727,still,0.000000,0.080043,0.000000
12728,stillness,0.000000,0.167054,0.000000
12729,stima,0.000097,1.871802,0.000181
12730,stimas,0.000013,1.871802,0.000024
12731,stirred,0.000000,0.773190,0.000000
12732,sto,0.000064,1.871802,0.000121
12733,stome,0.000013,1.871802,0.000024
12734,stomo,0.000181,1.871802,0.000338
12735,stone,0.000000,0.955511,0.000000
12736,stood,0.000000,0.262364,0.000000
12737,stopped,0.000000,0.485508,0.000000
12738,stor,0.000006,1.871802,0.000012
12739,stos,0.000077,1.871802,0.000145
12740,straight,0.000000,0.955511,0.000000
12741,straightening,0.000000,1.871802,0.000000
12742,streaks,0.000000,1.466337,0.000000
12743,stream,0.000000,1.466337,0.000000
12744,stretch,0.000000,0.955511,0.000000
12745,stretched,0.000000,0.167054,0.000000
12746,stretching,0.000000,1.871802,0.000000
12747,strict,0.000000,1.871802,0.000000
12748,strokes,0.000000,1.871802,0.000000
12749,struck,0.000000,1.871802,0.000000
12750,suadente,0.000006,1.871802,0.000012
12751,suave,0.000026,1.871802,0.000048
12752,suavidad,0.000006,1.871802,0.000012
12753,sub,0.000000,1.871802,0.000000
12754,suba,0.000013,1.871802,0.000024
12755,sube,0.000019,1.871802,0.000036
12756,suben,0.000013,1.871802,0.000024
12757,subi,0.000026,1.871802,0.000048
12758,subid,0.000006,1.871802,0.000012
12759,subido,0.000026,1.871802,0.000048
12760,subie,0.000006,1.871802,0.000012
12761,subiendo,0.000019,1.871802,0.000036
12762,subieron,0.000052,1.871802,0.000097
12763,subiese,0.000019,1.871802,0.000036
12764,subio,0.000116,1.871802,0.000217
12765,subir,0.000116,1.871802,0.000217
12766,subirme,0.000006,1.871802,0.000012
12767,subirse,0.000006,1.871802,0.000012
12768,subiste,0.000006,1.871802,0.000012
12769,subjeto,0.000013,1.871802,0.000024
12770,sublimado,0.000006,1.871802,0.000012
12771,succeeded,0.000000,1.871802,0.000000
12772,success,0.000000,0.485508,0.000000
12773,successful,0.000000,1.466337,0.000000
12774,suceda,0.000039,1.871802,0.000072
12775,sucede,0.000006,1.871802,0.000012
12776,suceden,0.000045,1.871802,0.000084
12777,suceder,0.000084,1.871802,0.000157
12778,sucedera,0.000006,1.871802,0.000012
12779,sucederi,0.000013,1.871802,0.000024
12780,sucederles,0.000006,1.871802,0.000012
12781,sucedernos,0.000006,1.871802,0.000012
12782,sucedi,0.000026,1.871802,0.000048
12783,sucedida,0.000006,1.871802,0.000012
12784,sucedidas,0.000019,1.871802,0.000036
12785,sucedido,0.000155,1.871802,0.000290
12786,sucedidos,0.000013,1.871802,0.000024
12787,sucediere,0.000006,1.871802,0.000012
12788,sucedieren,0.000006,1.871802,0.000012
12789,sucedieron,0.000019,1.871802,0.000036
12790,sucediese,0.000045,1.871802,0.000084
12791,sucedio,0.000206,1.871802,0.000386
12792,suceso,0.000239,1.871802,0.000446
12793,sucesos,0.000181,1.871802,0.000338
12794,such,0.000000,1.178655,0.000000
12795,sucinta,0.000006,1.871802,0.000012
12796,sucintamente,0.000013,1.871802,0.000024
12797,sudaba,0.000019,1.871802,0.000036
12798,sudada,0.000006,1.871802,0.000012
12799,sudando,0.000006,1.871802,0.000012
12800,sudar,0.000013,1.871802,0.000024
12801,sudden,0.000000,1.466337,0.000000
12802,suddenly,0.000000,1.871802,0.000000
12803,sudor,0.000039,1.871802,0.000072
12804,suegro,0.000013,1.871802,0.000024
12805,suelas,0.000006,1.871802,0.000012
12806,sueldos,0.000006,1.871802,0.000012
12807,suele,0.000251,1.871802,0.000471
12808,suelen,0.000187,1.871802,0.000350
12809,suelenles,0.000006,1.871802,0.000012
12810,sueles,0.000006,1.871802,0.000012
12811,suelo,0.000432,1.871802,0.000808
12812,suelos,0.000006,1.871802,0.000012
12813,suelta,0.000045,1.871802,0.000084
12814,sueltas,0.000006,1.871802,0.000012
12815,suelte,0.000006,1.871802,0.000012
12816,suelto,0.000006,1.871802,0.000012
12817,sueltos,0.000006,1.871802,0.000012
12818,suen,0.000071,1.871802,0.000133
12819,suena,0.000019,1.871802,0.000036
12820,suenen,0.000006,1.871802,0.000012
12821,suero,0.000013,1.871802,0.000024
12822,suerte,0.000574,1.871802,0.001074
12823,suertes,0.000006,1.871802,0.000012
12824,sufra,0.000006,1.871802,0.000012
12825,sufran,0.000006,1.871802,0.000012
12826,sufre,0.000013,1.871802,0.000024
12827,sufrida,0.000006,1.871802,0.000012
12828,sufrido,0.000019,1.871802,0.000036
12829,sufridor,0.000013,1.871802,0.000024
12830,sufrimiento,0.000026,1.871802,0.000048
12831,sufrir,0.000090,1.871802,0.000169
12832,sujeta,0.000019,1.871802,0.000036
12833,sujetar,0.000006,1.871802,0.000012
12834,sujetarme,0.000013,1.871802,0.000024
12835,sujetas,0.000006,1.871802,0.000012
12836,sujeto,0.000090,1.871802,0.000169
12837,sujetos,0.000039,1.871802,0.000072
12838,suma,0.000019,1.871802,0.000036
12839,sumo,0.000013,1.871802,0.000024
12840,sun,0.000000,0.167054,0.000000
12841,sunlight,0.000000,0.367725,0.000000
12842,suntuosos,0.000013,1.871802,0.000024
12843,sup,0.000000,1.871802,0.000000
12844,supe,0.000052,1.871802,0.000097
12845,supie,0.000013,1.871802,0.000024
12846,supiera,0.000064,1.871802,0.000121
12847,supieran,0.000006,1.871802,0.000012
12848,supieras,0.000006,1.871802,0.000012
12849,supiere,0.000006,1.871802,0.000012
12850,supieron,0.000019,1.871802,0.000036
12851,supiese,0.000084,1.871802,0.000157
12852,supiesen,0.000006,1.871802,0.000012
12853,supimos,0.000019,1.871802,0.000036
12854,supla,0.000006,1.871802,0.000012
12855,supli,0.000006,1.871802,0.000012
12856,suplica,0.000032,1.871802,0.000060
12857,suplicaba,0.000019,1.871802,0.000036
12858,suplicacio,0.000006,1.871802,0.000012
12859,suplicando,0.000006,1.871802,0.000012
12860,suplicar,0.000006,1.871802,0.000012
12861,suplicio,0.000006,1.871802,0.000012
12862,suplico,0.000077,1.871802,0.000145
12863,suplicoos,0.000006,1.871802,0.000012
12864,suplicote,0.000006,1.871802,0.000012
12865,suplio,0.000006,1.871802,0.000012
12866,suplir,0.000006,1.871802,0.000012
12867,supo,0.000213,1.871802,0.000398
12868,sure,0.000000,1.466337,0.000000
12869,surface,0.000000,0.167054,0.000000
12870,suspendan,0.000013,1.871802,0.000024
12871,suspenden,0.000013,1.871802,0.000024
12872,suspender,0.000006,1.871802,0.000012
12873,suspenderse,0.000006,1.871802,0.000012
12874,suspendiendo,0.000006,1.871802,0.000012
12875,suspendieron,0.000006,1.871802,0.000012
12876,suspendio,0.000019,1.871802,0.000036
12877,suspensa,0.000013,1.871802,0.000024
12878,suspensas,0.000006,1.871802,0.000012
12879,suspensio,0.000013,1.871802,0.000024
12880,suspenso,0.000077,1.871802,0.000145
12881,suspensos,0.000058,1.871802,0.000109
12882,suspira,0.000006,1.871802,0.000012
12883,suspirando,0.000013,1.871802,0.000024
12884,suspirar,0.000032,1.871802,0.000060
12885,suspiro,0.000077,1.871802,0.000145
12886,suspiros,0.000103,1.871802,0.000193
12887,sustancia,0.000006,1.871802,0.000012
12888,sustancial,0.000006,1.871802,0.000012
12889,sustanciales,0.000006,1.871802,0.000012
12890,sustenta,0.000026,1.871802,0.000048
12891,sustentaba,0.000013,1.871802,0.000024
12892,sustentadas,0.000006,1.871802,0.000012
12893,sustentado,0.000019,1.871802,0.000036
12894,sustentan,0.000013,1.871802,0.000024
12895,sustentar,0.000052,1.871802,0.000097
12896,sustentaran,0.000006,1.871802,0.000012
12897,sustentarme,0.000006,1.871802,0.000012
12898,sustentarse,0.000013,1.871802,0.000024
12899,sustentase,0.000006,1.871802,0.000012
12900,sustento,0.000026,1.871802,0.000048
12901,susurro,0.000006,1.871802,0.000012
12902,sutil,0.000006,1.871802,0.000012
12903,sutiles,0.000019,1.871802,0.000036
12904,sutileza,0.000013,1.871802,0.000024
12905,suya,0.000206,1.871802,0.000386
12906,suyas,0.000116,1.871802,0.000217
12907,suyo,0.000374,1.871802,0.000700
12908,suyos,0.000052,1.871802,0.000097
12909,swayed,0.000000,0.485508,0.000000
12910,swaying,0.000000,1.871802,0.000000
12911,swooping,0.000000,1.871802,0.000000
12912,t,0.000000,0.080043,0.000000
12913,ta,0.000058,1.871802,0.000109
12914,tabarca,0.000006,1.871802,0.000012
12915,tabla,0.000026,1.871802,0.000048
12916,tablante,0.000006,1.871802,0.000012
12917,tablantes,0.000006,1.871802,0.000012
12918,tablas,0.000032,1.871802,0.000060
12919,tablitas,0.000006,1.871802,0.000012
12920,tacan,0.000006,1.871802,0.000012
12921,tacharle,0.000006,1.871802,0.000012
12922,tachas,0.000013,1.871802,0.000024
12923,tacto,0.000006,1.871802,0.000012
12924,tafeta,0.000013,1.871802,0.000024
12925,tagarino,0.000019,1.871802,0.000036
12926,tagarinos,0.000006,1.871802,0.000012
12927,taheli,0.000006,1.871802,0.000012
12928,tajada,0.000006,1.871802,0.000012
12929,tajado,0.000026,1.871802,0.000048
12930,tajar,0.000013,1.871802,0.000024
12931,tajo,0.000013,1.871802,0.000024
12932,take,0.000000,0.485508,0.000000
12933,taken,0.000000,1.466337,0.000000
12934,taking,0.000000,1.466337,0.000000
12935,tal,0.001102,1.871802,0.002063
12936,talante,0.000090,1.871802,0.000169
12937,talego,0.000006,1.871802,0.000012
12938,talento,0.000013,1.871802,0.000024
12939,tales,0.000548,1.871802,0.001026
12940,talking,0.000000,1.871802,0.000000
12941,tall,0.000000,0.167054,0.000000
12942,talle,0.000097,1.871802,0.000181
12943,taman,0.000052,1.871802,0.000097
12944,tambi,0.000006,1.871802,0.000012
12945,tambie,0.000812,1.871802,0.001520
12946,tame,0.000006,1.871802,0.000012
12947,tameji,0.000013,1.871802,0.000024
12948,tampoco,0.000090,1.871802,0.000169
12949,tan,0.004919,1.871802,0.009207
12950,tangled,0.000000,1.871802,0.000000
12951,tangles,0.000000,1.871802,0.000000
12952,tansilo,0.000006,1.871802,0.000012
12953,tanta,0.000683,1.871802,0.001279
12954,tantas,0.000503,1.871802,0.000941
12955,tanteado,0.000006,1.871802,0.000012
12956,tantico,0.000006,1.871802,0.000012
12957,tanto,0.001599,1.871802,0.002993
12958,tantos,0.000425,1.871802,0.000796
12959,tantum,0.000006,1.871802,0.000012
12960,tapiasen,0.000006,1.871802,0.000012
12961,tapices,0.000026,1.871802,0.000048
12962,tapo,0.000006,1.871802,0.000012
12963,taraza,0.000006,1.871802,0.000012
12964,tarda,0.000019,1.871802,0.000036
12965,tardaba,0.000019,1.871802,0.000036
12966,tardaban,0.000006,1.871802,0.000012
12967,tardado,0.000026,1.871802,0.000048
12968,tardanza,0.000045,1.871802,0.000084
12969,tardar,0.000006,1.871802,0.000012
12970,tardara,0.000013,1.871802,0.000024
12971,tardare,0.000013,1.871802,0.000024
12972,tardari,0.000006,1.871802,0.000012
12973,tardase,0.000013,1.871802,0.000024
12974,tarde,0.000071,1.871802,0.000133
12975,tardi,0.000006,1.871802,0.000012
12976,tardo,0.000039,1.871802,0.000072
12977,tarquino,0.000006,1.871802,0.000012
12978,tartamuda,0.000006,1.871802,0.000012
12979,tartesios,0.000006,1.871802,0.000012
12980,tasa,0.000006,1.871802,0.000012
12981,tasajo,0.000006,1.871802,0.000012
12982,tasajos,0.000006,1.871802,0.000012
12983,tate,0.000019,1.871802,0.000036
12984,tazas,0.000006,1.871802,0.000012
12985,te,0.002488,1.871802,0.004658
12986,teatros,0.000006,1.871802,0.000012
12987,techado,0.000006,1.871802,0.000012
12988,techo,0.000006,1.871802,0.000012
12989,tei,0.000006,1.871802,0.000012
12990,tejado,0.000013,1.871802,0.000024
12991,tejida,0.000006,1.871802,0.000012
12992,tejio,0.000006,1.871802,0.000012
12993,tejo,0.000006,1.871802,0.000012
12994,tela,0.000026,1.871802,0.000048
12995,telas,0.000006,1.871802,0.000012
12996,teles,0.000013,1.871802,0.000024
12997,telilla,0.000006,1.871802,0.000012
12998,tell,0.000000,0.773190,0.000000
12999,telo,0.000013,1.871802,0.000024
13000,tema,0.000006,1.871802,0.000012
13001,teman,0.000006,1.871802,0.000012
13002,temas,0.000006,1.871802,0.000012
13003,tembla,0.000006,1.871802,0.000012
13004,temblar,0.000006,1.871802,0.000012
13005,temblor,0.000006,1.871802,0.000012
13006,teme,0.000013,1.871802,0.000024
13007,tememos,0.000006,1.871802,0.000012
13008,temen,0.000006,1.871802,0.000012
13009,temer,0.000064,1.871802,0.000121
13010,temerario,0.000006,1.871802,0.000012
13011,temerarios,0.000006,1.871802,0.000012
13012,temeridad,0.000013,1.871802,0.000024
13013,temerlo,0.000006,1.871802,0.000012
13014,temerosa,0.000084,1.871802,0.000157
13015,temerosas,0.000013,1.871802,0.000024
13016,temeroso,0.000090,1.871802,0.000169
13017,temerosos,0.000039,1.871802,0.000072
13018,temes,0.000026,1.871802,0.000048
13019,temi,0.000045,1.871802,0.000084
13020,temidas,0.000006,1.871802,0.000012
13021,temido,0.000013,1.871802,0.000024
13022,temiendo,0.000032,1.871802,0.000060
13023,temiera,0.000032,1.871802,0.000060
13024,temieron,0.000013,1.871802,0.000024
13025,temiese,0.000006,1.871802,0.000012
13026,temio,0.000013,1.871802,0.000024
13027,temo,0.000052,1.871802,0.000097
13028,temor,0.000232,1.871802,0.000434
13029,temores,0.000013,1.871802,0.000024
13030,tempestad,0.000013,1.871802,0.000024
13031,templadas,0.000006,1.871802,0.000012
13032,templando,0.000006,1.871802,0.000012
13033,templare,0.000006,1.871802,0.000012
13034,templarle,0.000006,1.871802,0.000012
13035,temple,0.000013,1.871802,0.000024
13036,templo,0.000019,1.871802,0.000036
13037,templos,0.000006,1.871802,0.000012
13038,temprano,0.000006,1.871802,0.000012
13039,ten,0.000032,1.871802,0.000060
13040,tendida,0.000019,1.871802,0.000036
13041,tendidas,0.000006,1.871802,0.000012
13042,tendido,0.000097,1.871802,0.000181
13043,tendidos,0.000013,1.871802,0.000024
13044,tendiendo,0.000006,1.871802,0.000012
13045,tendieron,0.000013,1.871802,0.000024
13046,tendillas,0.000006,1.871802,0.000012
13047,tendimos,0.000006,1.871802,0.000012
13048,tendio,0.000026,1.871802,0.000048
13049,tendra,0.000077,1.871802,0.000145
13050,tendras,0.000006,1.871802,0.000012
13051,tendre,0.000071,1.871802,0.000133
13052,tendremos,0.000013,1.871802,0.000024
13053,tendri,0.000084,1.871802,0.000157
13054,tends,0.000000,1.871802,0.000000
13055,tene,0.000058,1.871802,0.000109
13056,tenebrosa,0.000006,1.871802,0.000012
13057,tened,0.000032,1.871802,0.000060
